
Time,Landmark_name, Landmark_viewPos
5/18/2022 3:23:49 PM,R1L1_Bridge, (0.901, 0.422, 0.943)
5/18/2022 3:23:49 PM,R1L2_Skyscraper1, (0.818, 0.332, 0.921)
5/18/2022 3:23:49 PM,R1L3_Church, (0.689, 0.225, 0.919)
5/18/2022 3:23:49 PM,R1L4_GasStation, (0.520, 0.351, 0.914)
5/18/2022 3:23:49 PM,R1L5_BasketballCourt, (0.168, 0.529, 0.971)
5/18/2022 3:23:49 PM,R1L6_SkyScraper2, (0.441, 0.791, 0.968)
5/18/2022 3:23:49 PM,R1L7_FoodMart, (0.681, 0.566, 0.968)
