
Time,TrialNum,TriggerNum,Referencelandmark,Displaylandmark, GroundTruthDirection, EstDirection, Angle
5/18/2022 3:17:10 PM,0,1,R1L2_Skyscraper1,R1L1_Bridge,(0.811, 0.000, 0.584),(0.673, 0.000, 0.739),11.907
5/18/2022 3:17:17 PM,1,2,R1L2_Skyscraper1,R1L3_Church,(-0.702, 0.000, -0.703),(-0.307, 0.000, -0.950),27.032
5/18/2022 3:17:23 PM,2,3,R1L2_Skyscraper1,R1L4_GasStation,(-0.996, 0.000, 0.093),(-0.830, 0.000, -0.557),39.203
5/18/2022 3:17:28 PM,3,4,R1L2_Skyscraper1,R1L5_BasketballCourt,(-0.996, 0.000, 0.093),(-0.992, 0.000, 0.120),1.557
5/18/2022 3:17:32 PM,4,5,R1L2_Skyscraper1,R1L6_SkyScraper2,(-0.578, 0.000, 0.794),(-0.586, 0.000, 0.801),0.124
5/18/2022 3:17:40 PM,5,6,R1L2_Skyscraper1,R1L7_FoodMart,(-0.496, 0.000, 0.866),(-0.592, 0.000, 0.803),6.543
5/18/2022 3:17:53 PM,6,8,R1L1_Bridge,R1L2_Skyscraper1,(-0.840, 0.000, 0.539),(-0.704, 0.000, -0.702),77.600
5/18/2022 3:17:55 PM,7,9,R1L1_Bridge,R1L3_Church,(-0.711, 0.000, -0.698),(-0.818, 0.000, -0.567),9.768
5/18/2022 3:17:57 PM,8,10,R1L1_Bridge,R1L4_GasStation,(-0.994, 0.000, -0.106),(-0.959, 0.000, -0.275),9.881
5/18/2022 3:18:03 PM,9,11,R1L1_Bridge,R1L5_BasketballCourt,(-0.994, 0.000, -0.106),(-0.998, 0.000, -0.057),2.835
5/18/2022 3:18:08 PM,10,12,R1L1_Bridge,R1L6_SkyScraper2,(-0.705, 0.000, 0.684),(-0.957, 0.000, 0.289),27.275
5/18/2022 3:18:10 PM,11,13,R1L1_Bridge,R1L7_FoodMart,(-0.840, 0.000, 0.539),(-0.994, 0.000, 0.098),27.042
5/18/2022 3:18:17 PM,12,15,R1L4_GasStation,R1L1_Bridge,(0.987, 0.000, 0.161),(0.601, 0.000, -0.798),62.276
5/18/2022 3:18:19 PM,13,16,R1L4_GasStation,R1L2_Skyscraper1,(0.987, 0.000, 0.161),(0.631, 0.000, -0.774),60.064
5/18/2022 3:18:20 PM,14,17,R1L4_GasStation,R1L3_Church,(0.300, 0.000, -0.943),(0.243, 0.000, -0.967),3.573
5/18/2022 3:18:29 PM,15,18,R1L4_GasStation,R1L5_BasketballCourt,(0.300, 0.000, -0.943),(-0.673, 0.000, 0.739),155.325
5/18/2022 3:18:31 PM,16,19,R1L4_GasStation,R1L6_SkyScraper2,(-0.164, 0.000, 0.958),(-0.206, 0.000, 0.924),2.854
5/18/2022 3:18:40 PM,17,20,R1L4_GasStation,R1L7_FoodMart,(0.699, 0.000, 0.713),(0.301, 0.000, 0.954),26.888
5/18/2022 3:18:49 PM,18,22,R1L3_Church,R1L1_Bridge,(0.819, 0.000, 0.574),(0.714, 0.000, 0.700),9.394
5/18/2022 3:18:51 PM,19,23,R1L3_Church,R1L2_Skyscraper1,(0.819, 0.000, 0.574),(0.755, 0.000, 0.445),4.483
