
Time;TrialNum;TriggerNum,Referencelandmark;Displaylandmark, GroundTruthDirection; EstDirection; Angle
7/17/2022 3:32:29 PM;;;;;;;
7/17/2022 3:32:53 PM;0;1;R2L1_Bridge;R2L2_Billboard;(-0.983, 0.000, 0.163);(-0.909, 0.000, 0.405);14.576
7/17/2022 3:32:59 PM;1;2;R2L1_Bridge;R2L3_Church;(-0.591, 0.000, 0.804);(-0.707, 0.000, 0.692);9.296
7/17/2022 3:33:03 PM;2;3;R2L1_Bridge;R2L4_FireStation;(-0.910, 0.000, 0.415);(-0.999, 0.000, 0.041);22.205
7/17/2022 3:33:17 PM;3;4;R2L1_Bridge;R2L5_SkyScraper1;(-0.984, 0.000, 0.108);(-0.863, 0.000, -0.348);28.224
7/17/2022 3:33:24 PM;4;5;R2L1_Bridge;R2L6_LionStatue;(-0.911, 0.000, -0.412);(-0.467, 0.000, -0.879);37.653
7/17/2022 3:33:28 PM;5;6;R2L1_Bridge;R2L7_SkyScraper2;(-0.854, 0.000, -0.375);(0.256, 0.000, -0.959);81.228
7/17/2022 3:33:37 PM;6;8;R2L3_Church;R2L1_Bridge;(0.711, 0.000, -0.703);(0.724, 0.000, -0.689);1.083
7/17/2022 3:33:39 PM;7;9;R2L3_Church;R2L2_Billboard;(-0.025, 0.000, -0.995);(0.376, 0.000, -0.916);23.755
7/17/2022 3:33:43 PM;8;10;R2L3_Church;R2L4_FireStation;(-0.877, 0.000, -0.478);(-0.969, 0.000, -0.244);14.457
7/17/2022 3:33:45 PM;9;11;R2L3_Church;R2L5_SkyScraper1;(-0.889, 0.000, -0.408);(-0.838, 0.000, -0.469);4.571
7/17/2022 3:33:48 PM;10;12;R2L3_Church;R2L6_LionStatue;(-0.390, 0.000, -0.921);(-0.512, 0.000, -0.843);8.263
7/17/2022 3:33:50 PM;11;13;R2L3_Church;R2L7_SkyScraper2;(-0.013, 0.000, -0.963);(0.124, 0.000, -0.976);7.976
