Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;XRRigPosition;CameraGlobalPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability;GazeHitObject;GazeHitPosition
5877037;1000114279420726333;63789618985586;(-0.883, 1.636, 2.876);(-0.007, 0.999, -0.041, 0.002);(0.000, 0.000, 0.000);(-0.883, 1.636, 2.876);(0.005, -0.081, -0.997);VALID;(0.019, 0.025, 0.999);(0.000, 0.000, 0.000);VALID;(0.017, 0.023, 1.000);(-0.034, 0.000, 0.000);0.0656545;VALID;(0.022, 0.027, 0.999);(0.034, 0.000, 0.000);0.06633277;2;0.7760369;None;(0.000, 0.000, 0.000)
5877038;1000114279425728093;63789618985586;(-0.883, 1.636, 2.876);(-0.007, 0.999, -0.041, 0.002);(0.000, 0.000, 0.000);(-0.883, 1.636, 2.876);(0.005, -0.081, -0.997);VALID;(0.019, 0.025, 0.999);(0.000, 0.000, 0.000);VALID;(0.016, 0.023, 1.000);(-0.034, 0.000, 0.000);0.06566161;VALID;(0.022, 0.026, 0.999);(0.034, 0.000, 0.000);0.06629144;2;0.770946;None;(0.000, 0.000, 0.000)
5877039;1000114279430729902;63789618985586;(-0.883, 1.636, 2.876);(-0.007, 0.999, -0.041, 0.002);(0.000, 0.000, 0.000);(-0.883, 1.636, 2.876);(0.005, -0.081, -0.997);VALID;(0.019, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.016, 0.023, 1.000);(-0.034, 0.000, 0.000);0.06568202;VALID;(0.022, 0.026, 0.999);(0.034, 0.000, 0.000);0.06628209;2;0.7712287;None;(0.000, 0.000, 0.000)
5877040;1000114279435731704;63789618985586;(-0.883, 1.636, 2.876);(-0.007, 0.999, -0.041, 0.002);(0.000, 0.000, 0.000);(-0.883, 1.636, 2.876);(0.005, -0.081, -0.997);VALID;(0.019, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.016, 0.023, 1.000);(-0.034, 0.000, 0.000);0.06568658;VALID;(0.022, 0.026, 0.999);(0.034, 0.000, 0.000);0.06629318;2;0.7720242;None;(0.000, 0.000, 0.000)
5877041;1000114279440733501;63789618985608;(-0.883, 1.636, 2.875);(-0.007, 0.999, -0.041, 0.002);(0.000, 0.000, 0.000);(-0.883, 1.636, 2.875);(0.004, -0.081, -0.997);VALID;(0.019, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.016, 0.023, 1.000);(-0.034, 0.000, 0.000);0.06564425;VALID;(0.022, 0.026, 0.999);(0.034, 0.000, 0.000);0.06629268;2;0.7372751;None;(0.000, 0.000, 0.000)
5877042;1000114279445735238;63789618985608;(-0.883, 1.636, 2.875);(-0.007, 0.999, -0.041, 0.002);(0.000, 0.000, 0.000);(-0.883, 1.636, 2.875);(0.004, -0.081, -0.997);VALID;(0.019, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.016, 0.023, 1.000);(-0.034, 0.000, 0.000);0.06566877;VALID;(0.022, 0.026, 0.999);(0.034, 0.000, 0.000);0.06629993;2;0.7780084;None;(0.000, 0.000, 0.000)
5877043;1000114279450736835;63789618985608;(-0.883, 1.636, 2.875);(-0.007, 0.999, -0.041, 0.002);(0.000, 0.000, 0.000);(-0.883, 1.636, 2.875);(0.004, -0.081, -0.997);VALID;(0.019, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.016, 0.024, 1.000);(-0.034, 0.000, 0.000);0.0656897;VALID;(0.022, 0.025, 0.999);(0.034, 0.000, 0.000);0.06625724;2;0.7971189;None;(0.000, 0.000, 0.000)
5877044;1000114279455738291;63789618985608;(-0.883, 1.636, 2.875);(-0.007, 0.999, -0.041, 0.002);(0.000, 0.000, 0.000);(-0.883, 1.636, 2.875);(0.004, -0.081, -0.997);VALID;(0.019, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.016, 0.023, 1.000);(-0.034, 0.000, 0.000);0.0656571;VALID;(0.022, 0.025, 0.999);(0.034, 0.000, 0.000);0.06626392;2;0.8236158;None;(0.000, 0.000, 0.000)
5877045;1000114279460743042;63789618985629;(-0.884, 1.636, 2.875);(-0.007, 0.999, -0.041, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.003, -0.081, -0.997);VALID;(0.019, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.016, 0.023, 1.000);(-0.034, 0.000, 0.000);0.06566277;VALID;(0.022, 0.025, 0.999);(0.034, 0.000, 0.000);0.06624222;2;0.8327512;None;(0.000, 0.000, 0.000)
5877046;1000114279465747643;63789618985629;(-0.884, 1.636, 2.875);(-0.007, 0.999, -0.041, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.003, -0.081, -0.997);VALID;(0.019, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.016, 0.023, 1.000);(-0.034, 0.000, 0.000);0.06565414;VALID;(0.022, 0.025, 0.999);(0.034, 0.000, 0.000);0.06624878;2;0.8251939;None;(0.000, 0.000, 0.000)
5877047;1000114279470748713;63789618985629;(-0.884, 1.636, 2.875);(-0.007, 0.999, -0.041, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.003, -0.081, -0.997);VALID;(0.018, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.016, 0.023, 1.000);(-0.034, 0.000, 0.000);0.06566025;VALID;(0.021, 0.025, 0.999);(0.034, 0.000, 0.000);0.066264;2;0.8460228;None;(0.000, 0.000, 0.000)
5877048;1000114279475749780;63789618985629;(-0.884, 1.636, 2.875);(-0.007, 0.999, -0.041, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.003, -0.081, -0.997);VALID;(0.018, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.016, 0.023, 1.000);(-0.034, 0.000, 0.000);0.06560808;VALID;(0.021, 0.025, 0.999);(0.034, 0.000, 0.000);0.06626556;2;0.8799124;None;(0.000, 0.000, 0.000)
5877049;1000114279480750843;63789618985652;(-0.884, 1.636, 2.875);(-0.007, 0.999, -0.041, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.003, -0.081, -0.997);VALID;(0.018, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.016, 0.023, 1.000);(-0.034, 0.000, 0.000);0.06546357;VALID;(0.021, 0.025, 0.999);(0.034, 0.000, 0.000);0.06627972;2;0.852743;None;(0.000, 0.000, 0.000)
5877050;1000114279485751903;63789618985652;(-0.884, 1.636, 2.875);(-0.007, 0.999, -0.041, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.003, -0.081, -0.997);VALID;(0.017, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.015, 0.023, 1.000);(-0.034, 0.000, 0.000);0.065448;VALID;(0.020, 0.025, 0.999);(0.034, 0.000, 0.000);0.06629178;2;0.8054297;None;(0.000, 0.000, 0.000)
5877051;1000114279490753094;63789618985652;(-0.884, 1.636, 2.875);(-0.007, 0.999, -0.041, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.003, -0.081, -0.997);VALID;(0.017, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.015, 0.023, 1.000);(-0.034, 0.000, 0.000);0.0654593;VALID;(0.019, 0.025, 1.000);(0.034, 0.000, 0.000);0.06627871;2;0.7387346;None;(0.000, 0.000, 0.000)
5877052;1000114279495754416;63789618985652;(-0.884, 1.636, 2.875);(-0.007, 0.999, -0.041, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.003, -0.081, -0.997);VALID;(0.017, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.015, 0.023, 1.000);(-0.034, 0.000, 0.000);0.06541685;VALID;(0.019, 0.025, 1.000);(0.034, 0.000, 0.000);0.06628055;2;0.7536646;None;(0.000, 0.000, 0.000)
5877053;1000114279500755869;63789618985652;(-0.884, 1.636, 2.875);(-0.007, 0.999, -0.041, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.003, -0.081, -0.997);VALID;(0.017, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.015, 0.023, 1.000);(-0.034, 0.000, 0.000);0.06535348;VALID;(0.018, 0.025, 1.000);(0.034, 0.000, 0.000);0.06630091;2;0.7671596;None;(0.000, 0.000, 0.000)
5877054;1000114279505757452;63789618985663;(-0.884, 1.636, 2.875);(-0.007, 0.999, -0.040, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.003, -0.081, -0.997);VALID;(0.017, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.015, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06532939;VALID;(0.018, 0.025, 1.000);(0.034, 0.000, 0.000);0.06630767;2;0.7641088;None;(0.000, 0.000, 0.000)
5877055;1000114279510759165;63789618985663;(-0.884, 1.636, 2.875);(-0.007, 0.999, -0.040, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.003, -0.081, -0.997);VALID;(0.016, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.015, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06530004;VALID;(0.018, 0.024, 1.000);(0.034, 0.000, 0.000);0.06626526;2;0.7598304;None;(0.000, 0.000, 0.000)
5877056;1000114279515760900;63789618985673;(-0.884, 1.636, 2.875);(-0.008, 0.999, -0.040, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.002, -0.081, -0.997);VALID;(0.016, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.015, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06530498;VALID;(0.018, 0.024, 1.000);(0.034, 0.000, 0.000);0.06626639;2;0.7580199;None;(0.000, 0.000, 0.000)
5877057;1000114279520762629;63789618985673;(-0.884, 1.636, 2.875);(-0.008, 0.999, -0.040, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.002, -0.081, -0.997);VALID;(0.016, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.015, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06525457;VALID;(0.017, 0.024, 1.000);(0.034, 0.000, 0.000);0.06624503;2;0.7622706;None;(0.000, 0.000, 0.000)
5877058;1000114279525764351;63789618985684;(-0.884, 1.636, 2.875);(-0.008, 0.999, -0.040, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.002, -0.081, -0.997);VALID;(0.016, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.015, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06523686;VALID;(0.017, 0.024, 1.000);(0.034, 0.000, 0.000);0.06623306;2;0.7686374;None;(0.000, 0.000, 0.000)
5877059;1000114279530766014;63789618985685;(-0.884, 1.636, 2.875);(-0.008, 0.999, -0.040, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.002, -0.081, -0.997);VALID;(0.016, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.022, 1.000);(-0.034, 0.000, 0.000);0.0652351;VALID;(0.017, 0.024, 1.000);(0.034, 0.000, 0.000);0.06624183;2;0.7767201;None;(0.000, 0.000, 0.000)
5877060;1000114279535767536;63789618985695;(-0.884, 1.636, 2.875);(-0.008, 0.999, -0.040, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.002, -0.081, -0.997);VALID;(0.015, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.021, 1.000);(-0.034, 0.000, 0.000);0.06521263;VALID;(0.016, 0.024, 1.000);(0.034, 0.000, 0.000);0.06624789;2;0.812338;None;(0.000, 0.000, 0.000)
5877061;1000114279540772351;63789618985696;(-0.884, 1.636, 2.875);(-0.008, 0.999, -0.040, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.002, -0.081, -0.997);VALID;(0.015, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.021, 1.000);(-0.034, 0.000, 0.000);0.06516933;VALID;(0.016, 0.024, 1.000);(0.034, 0.000, 0.000);0.06624485;2;0.8274432;None;(0.000, 0.000, 0.000)
5877062;1000114279545777014;63789618985696;(-0.884, 1.636, 2.875);(-0.008, 0.999, -0.040, 0.001);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.875);(0.002, -0.081, -0.997);VALID;(0.015, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.021, 1.000);(-0.034, 0.000, 0.000);0.06514029;VALID;(0.015, 0.024, 1.000);(0.034, 0.000, 0.000);0.06622562;2;0.8085621;None;(0.000, 0.000, 0.000)
5877063;1000114279550781525;63789618985707;(-0.884, 1.636, 2.874);(-0.008, 0.999, -0.040, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.874);(0.001, -0.081, -0.997);VALID;(0.014, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.021, 1.000);(-0.034, 0.000, 0.000);0.06512542;VALID;(0.015, 0.024, 1.000);(0.034, 0.000, 0.000);0.0662562;2;0.7983323;None;(0.000, 0.000, 0.000)
5877064;1000114279555782533;63789618985707;(-0.884, 1.636, 2.874);(-0.008, 0.999, -0.040, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.874);(0.001, -0.081, -0.997);VALID;(0.014, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.021, 1.000);(-0.034, 0.000, 0.000);0.06510027;VALID;(0.014, 0.024, 1.000);(0.034, 0.000, 0.000);0.06624531;2;0.8074419;None;(0.000, 0.000, 0.000)
5877065;1000114279560783538;63789618985718;(-0.884, 1.636, 2.874);(-0.008, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.874);(0.001, -0.081, -0.997);VALID;(0.014, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.021, 1.000);(-0.034, 0.000, 0.000);0.06506848;VALID;(0.014, 0.024, 1.000);(0.034, 0.000, 0.000);0.06619674;2;0.8338084;None;(0.000, 0.000, 0.000)
5877066;1000114279565784540;63789618985718;(-0.884, 1.636, 2.874);(-0.008, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.874);(0.001, -0.081, -0.997);VALID;(0.014, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.021, 1.000);(-0.034, 0.000, 0.000);0.06505565;VALID;(0.014, 0.024, 1.000);(0.034, 0.000, 0.000);0.06603831;2;0.8548512;None;(0.000, 0.000, 0.000)
5877067;1000114279570785538;63789618985729;(-0.884, 1.636, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.874);(0.001, -0.081, -0.997);VALID;(0.013, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.021, 1.000);(-0.034, 0.000, 0.000);0.06498233;VALID;(0.013, 0.024, 1.000);(0.034, 0.000, 0.000);0.06594142;2;0.848989;None;(0.000, 0.000, 0.000)
5877068;1000114279575786667;63789618985729;(-0.884, 1.636, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.874);(0.001, -0.081, -0.997);VALID;(0.013, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.020, 1.000);(-0.034, 0.000, 0.000);0.06481385;VALID;(0.013, 0.024, 1.000);(0.034, 0.000, 0.000);0.06584906;2;0.8931599;None;(0.000, 0.000, 0.000)
5877069;1000114279580787928;63789618985740;(-0.884, 1.636, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.874);(0.001, -0.081, -0.997);VALID;(0.013, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.020, 1.000);(-0.034, 0.000, 0.000);0.0648691;VALID;(0.013, 0.024, 1.000);(0.034, 0.000, 0.000);0.06581929;2;0.9301437;None;(0.000, 0.000, 0.000)
5877070;1000114279585789320;63789618985740;(-0.884, 1.636, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.874);(0.001, -0.081, -0.997);VALID;(0.013, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.012, 0.020, 1.000);(-0.034, 0.000, 0.000);0.06484739;VALID;(0.013, 0.024, 1.000);(0.034, 0.000, 0.000);0.06575739;2;0.9668799;None;(0.000, 0.000, 0.000)
5877071;1000114279590790842;63789618985740;(-0.884, 1.636, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.874);(0.001, -0.081, -0.997);VALID;(0.012, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.012, 0.020, 1.000);(-0.034, 0.000, 0.000);0.06483126;VALID;(0.013, 0.024, 1.000);(0.034, 0.000, 0.000);0.0656888;2;0.9556987;None;(0.000, 0.000, 0.000)
5877072;1000114279595792492;63789618985751;(-0.884, 1.636, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.874);(0.000, -0.081, -0.997);VALID;(0.012, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.012, 0.020, 1.000);(-0.034, 0.000, 0.000);0.06478063;VALID;(0.012, 0.024, 1.000);(0.034, 0.000, 0.000);0.06558128;2;0.9319695;None;(0.000, 0.000, 0.000)
5877073;1000114279600794136;63789618985751;(-0.884, 1.636, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.636, 2.874);(0.000, -0.081, -0.997);VALID;(0.012, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.012, 0.020, 1.000);(-0.034, 0.000, 0.000);0.06465541;VALID;(0.012, 0.024, 1.000);(0.034, 0.000, 0.000);0.06551842;2;0.9186943;None;(0.000, 0.000, 0.000)
5877074;1000114279605795773;63789618985762;(-0.884, 1.635, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.081, -0.997);VALID;(0.012, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.012, 0.020, 1.000);(-0.034, 0.000, 0.000);0.06435838;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.0654609;2;0.9102497;None;(0.000, 0.000, 0.000)
5877075;1000114279610797404;63789618985762;(-0.884, 1.635, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.081, -0.997);VALID;(0.012, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.012, 0.020, 1.000);(-0.034, 0.000, 0.000);0.06416403;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.06541599;2;0.9143593;None;(0.000, 0.000, 0.000)
5877076;1000114279615798977;63789618985774;(-0.884, 1.635, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.082, -0.997);VALID;(0.012, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.020, 1.000);(-0.034, 0.000, 0.000);0.06397366;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.06534664;2;0.8964175;None;(0.000, 0.000, 0.000)
5877077;1000114279620800408;63789618985774;(-0.884, 1.635, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.082, -0.997);VALID;(0.012, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.019, 1.000);(-0.034, 0.000, 0.000);0.06387296;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.06523757;2;0.8918751;None;(0.000, 0.000, 0.000)
5877078;1000114279625805133;63789618985786;(-0.884, 1.635, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.082, -0.997);VALID;(0.012, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.019, 1.000);(-0.034, 0.000, 0.000);0.0637076;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.06510906;2;0.9097456;None;(0.000, 0.000, 0.000)
5877079;1000114279630809706;63789618985786;(-0.884, 1.635, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.082, -0.997);VALID;(0.012, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.019, 1.000);(-0.034, 0.000, 0.000);0.06361181;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.06512259;2;0.9041469;None;(0.000, 0.000, 0.000)
5877080;1000114279635814128;63789618985786;(-0.884, 1.635, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.082, -0.997);VALID;(0.012, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.019, 1.000);(-0.034, 0.000, 0.000);0.0634313;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.06506321;2;0.8948916;None;(0.000, 0.000, 0.000)
5877081;1000114279640815073;63789618985796;(-0.884, 1.635, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.082, -0.997);VALID;(0.012, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.019, 1.000);(-0.034, 0.000, 0.000);0.06316699;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.06500121;2;0.8912585;None;(0.000, 0.000, 0.000)
5877082;1000114279645816014;63789618985797;(-0.884, 1.635, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.082, -0.997);VALID;(0.012, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.019, 1.000);(-0.034, 0.000, 0.000);0.063044;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.0649132;2;0.9099761;None;(0.000, 0.000, 0.000)
5877083;1000114279650816951;63789618985807;(-0.884, 1.635, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.083, -0.997);VALID;(0.012, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.019, 1.000);(-0.034, 0.000, 0.000);0.06293316;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.0648606;2;0.9033558;None;(0.000, 0.000, 0.000)
5877084;1000114279655817885;63789618985807;(-0.884, 1.635, 2.874);(-0.009, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.083, -0.997);VALID;(0.011, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.018, 1.000);(-0.034, 0.000, 0.000);0.06269796;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.06479689;2;0.8997472;None;(0.000, 0.000, 0.000)
5877085;1000114279660818951;63789618985819;(-0.884, 1.635, 2.874);(-0.008, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.083, -0.997);VALID;(0.011, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.018, 1.000);(-0.034, 0.000, 0.000);0.06254891;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.06471333;2;0.8915107;None;(0.000, 0.000, 0.000)
5877086;1000114279665820150;63789618985819;(-0.884, 1.635, 2.874);(-0.008, 0.999, -0.041, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.083, -0.997);VALID;(0.011, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.018, 1.000);(-0.034, 0.000, 0.000);0.06242576;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.06467308;2;0.9025422;None;(0.000, 0.000, 0.000)
5877087;1000114279670821480;63789618985830;(-0.884, 1.635, 2.874);(-0.008, 0.999, -0.042, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.083, -0.997);VALID;(0.011, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.018, 1.000);(-0.034, 0.000, 0.000);0.06237204;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.06455093;2;0.891502;None;(0.000, 0.000, 0.000)
5877088;1000114279675822939;63789618985830;(-0.884, 1.635, 2.874);(-0.008, 0.999, -0.042, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.083, -0.997);VALID;(0.011, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.018, 1.000);(-0.034, 0.000, 0.000);0.0622271;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.06418619;2;0.8898952;None;(0.000, 0.000, 0.000)
5877089;1000114279680824501;63789618985841;(-0.884, 1.635, 2.874);(-0.008, 0.999, -0.042, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.083, -0.997);VALID;(0.011, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.018, 1.000);(-0.034, 0.000, 0.000);0.06210726;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.06404534;2;0.9036751;None;(0.000, 0.000, 0.000)
5877090;1000114279685826057;63789618985841;(-0.884, 1.635, 2.874);(-0.008, 0.999, -0.042, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.083, -0.997);VALID;(0.011, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.018, 1.000);(-0.034, 0.000, 0.000);0.06200551;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.06395616;2;0.918414;None;(0.000, 0.000, 0.000)
5877091;1000114279690827607;63789618985841;(-0.884, 1.635, 2.874);(-0.008, 0.999, -0.042, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.000, -0.083, -0.997);VALID;(0.011, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.018, 1.000);(-0.034, 0.000, 0.000);0.0619107;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.06389953;2;0.9296619;None;(0.000, 0.000, 0.000)
5877092;1000114279695829150;63789618985852;(-0.884, 1.635, 2.874);(-0.008, 0.999, -0.042, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.001, -0.083, -0.997);VALID;(0.011, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.017, 1.000);(-0.034, 0.000, 0.000);0.06184351;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.06374327;2;0.9311401;None;(0.000, 0.000, 0.000)
5877093;1000114279700830634;63789618985852;(-0.884, 1.635, 2.874);(-0.008, 0.999, -0.042, 0.000);(0.000, 0.000, 0.000);(-0.884, 1.635, 2.874);(0.001, -0.083, -0.997);VALID;(0.011, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.017, 1.000);(-0.034, 0.000, 0.000);0.0617818;VALID;(0.012, 0.025, 1.000);(0.034, 0.000, 0.000);0.06348862;2;0.9246374;None;(0.000, 0.000, 0.000)
