
Time;Landmark_name;Landmark_viewPos
7/11/2022 11:33:19 AM;;
7/11/2022 11:35:15 AM;R1L1_Bridge;(0.870, 0.410, 0.950)
7/11/2022 11:35:15 AM;R1L2_Skyscraper1;(0.817, 0.313, 0.941)
7/11/2022 11:35:15 AM;R1L3_Church;(0.611, 0.234, 0.952)
7/11/2022 11:35:15 AM;R1L4_GasStation;(0.530, 0.357, 0.966)
7/11/2022 11:35:15 AM;R1L5_BasketballCourt;(0.185, 0.543, 0.980)
7/11/2022 11:35:15 AM;R1L6_SkyScraper2;(0.447, 0.780, 0.993)
7/11/2022 11:35:15 AM;R1L7_FoodMart;(0.675, 0.582, 0.961)
