
Time,TrialNum,TriggerNum,Referencelandmark,Displaylandmark, GroundTruthDirection, EstDirection, Angle
5/10/2022 4:12:59 PM,0,1,R1L2_Skyscraper1,R1L1_Bridge,(0.811, 0.000, 0.584),(-0.820, 0.000, -0.364),168.233
5/10/2022 4:12:59 PM,1,2,R1L2_Skyscraper1,R1L3_Church,(-0.702, 0.000, -0.703),(-0.732, 0.000, 0.283),66.195
5/10/2022 4:12:59 PM,2,3,R1L2_Skyscraper1,R1L4_GasStation,(-0.996, 0.000, 0.093),(-0.761, 0.000, 0.285),15.189
5/10/2022 4:13:00 PM,3,4,R1L2_Skyscraper1,R1L5_BasketballCourt,(-0.996, 0.000, 0.093),(-0.739, 0.000, 0.205),10.149
5/10/2022 4:13:00 PM,4,5,R1L2_Skyscraper1,R1L6_SkyScraper2,(-0.578, 0.000, 0.794),(-0.740, 0.000, 0.121),44.640
5/10/2022 4:13:00 PM,5,6,R1L2_Skyscraper1,R1L7_FoodMart,(-0.496, 0.000, 0.866),(-0.779, 0.000, 0.271),41.015
5/10/2022 4:13:01 PM,6,8,R1L5_BasketballCourt,R1L1_Bridge,(0.996, 0.000, -0.090),(-0.746, 0.000, 0.438),154.737
5/10/2022 4:13:01 PM,7,9,R1L5_BasketballCourt,R1L2_Skyscraper1,(0.996, 0.000, -0.090),(-0.732, 0.000, 0.432),154.612
5/10/2022 4:13:01 PM,8,10,R1L5_BasketballCourt,R1L3_Church,(0.733, 0.000, -0.677),(-0.736, 0.000, 0.410),166.422
5/10/2022 4:13:01 PM,9,11,R1L5_BasketballCourt,R1L4_GasStation,(0.922, 0.000, -0.388),(-0.754, 0.000, 0.395),175.212
5/10/2022 4:13:01 PM,10,12,R1L5_BasketballCourt,R1L6_SkyScraper2,(0.527, 0.000, 0.806),(-0.811, 0.000, 0.277),104.297
5/10/2022 4:13:02 PM,11,13,R1L5_BasketballCourt,R1L7_FoodMart,(0.995, 0.000, 0.095),(-0.710, 0.000, -0.649),143.013
5/10/2022 4:13:02 PM,12,15,R1L4_GasStation,R1L1_Bridge,(0.987, 0.000, 0.161),(-0.592, 0.000, -0.721),138.664
5/10/2022 4:13:02 PM,13,16,R1L4_GasStation,R1L2_Skyscraper1,(0.987, 0.000, 0.161),(-0.730, 0.000, -0.526),153.496
5/10/2022 4:13:03 PM,14,17,R1L4_GasStation,R1L3_Church,(0.300, 0.000, -0.942),(-0.829, 0.000, -0.238),91.640
5/10/2022 4:13:03 PM,15,18,R1L4_GasStation,R1L5_BasketballCourt,(0.300, 0.000, -0.942),(-0.848, 0.000, 0.072),112.523
5/10/2022 4:13:03 PM,16,19,R1L4_GasStation,R1L6_SkyScraper2,(-0.164, 0.000, 0.958),(-0.656, 0.000, 0.404),48.727
5/10/2022 4:13:04 PM,17,20,R1L4_GasStation,R1L7_FoodMart,(0.699, 0.000, 0.713),(-0.636, 0.000, 0.456),98.725
5/10/2022 4:13:04 PM,18,22,R1L1_Bridge,R1L2_Skyscraper1,(-0.840, 0.000, 0.539),(-0.680, 0.000, 0.368),4.263
5/10/2022 4:13:04 PM,19,23,R1L1_Bridge,R1L3_Church,(-0.710, 0.000, -0.698),(-0.762, 0.000, 0.238),61.852
5/10/2022 4:13:04 PM,20,24,R1L1_Bridge,R1L4_GasStation,(-0.994, 0.000, -0.106),(-0.757, 0.000, 0.122),15.286
5/10/2022 4:13:05 PM,21,25,R1L1_Bridge,R1L5_BasketballCourt,(-0.994, 0.000, -0.106),(-0.812, 0.000, -0.006),5.704
5/10/2022 4:13:05 PM,22,26,R1L1_Bridge,R1L6_SkyScraper2,(-0.705, 0.000, 0.683),(-0.822, 0.000, -0.125),52.747
5/10/2022 4:13:05 PM,23,27,R1L1_Bridge,R1L7_FoodMart,(-0.840, 0.000, 0.539),(-0.820, 0.000, -0.112),40.492
5/10/2022 4:13:05 PM,24,29,R1L3_Church,R1L1_Bridge,(0.819, 0.000, 0.574),(-0.826, 0.000, -0.087),151.014
5/10/2022 4:13:06 PM,25,30,R1L3_Church,R1L2_Skyscraper1,(0.819, 0.000, 0.574),(-0.816, 0.000, -0.072),150.061
5/10/2022 4:13:06 PM,26,31,R1L3_Church,R1L4_GasStation,(-0.747, 0.000, 0.665),(-0.825, 0.000, -0.129),50.559
5/10/2022 4:13:06 PM,27,32,R1L3_Church,R1L5_BasketballCourt,(-0.747, 0.000, 0.665),(-0.798, 0.000, -0.491),73.290
5/10/2022 4:13:06 PM,28,33,R1L3_Church,R1L6_SkyScraper2,(-0.311, 0.000, 0.933),(-0.587, 0.000, -0.697),121.450
5/10/2022 4:13:07 PM,29,34,R1L3_Church,R1L7_FoodMart,(0.164, 0.000, 0.985),(-0.666, 0.000, -0.634),143.049
5/10/2022 4:13:07 PM,30,36,R1L6_SkyScraper2,R1L1_Bridge,(0.846, 0.000, -0.533),(-0.670, 0.000, -0.176),133.040
5/10/2022 4:13:07 PM,31,37,R1L6_SkyScraper2,R1L2_Skyscraper1,(0.846, 0.000, -0.533),(-0.701, 0.000, 0.039),150.972
5/10/2022 4:13:07 PM,32,38,R1L6_SkyScraper2,R1L3_Church,(0.318, 0.000, -0.947),(-0.682, 0.000, 0.083),115.502
5/10/2022 4:13:08 PM,33,39,R1L6_SkyScraper2,R1L4_GasStation,(0.254, 0.000, -0.967),(-0.670, 0.000, 0.229),123.591
5/10/2022 4:13:08 PM,34,40,R1L6_SkyScraper2,R1L5_BasketballCourt,(0.254, 0.000, -0.967),(-0.676, 0.000, 0.301),128.701
5/10/2022 4:13:08 PM,35,41,R1L6_SkyScraper2,R1L7_FoodMart,(0.807, 0.000, -0.589),(-0.689, 0.000, 0.315),168.410
5/10/2022 4:13:09 PM,36,43,R1L7_FoodMart,R1L1_Bridge,(0.912, 0.000, -0.409),(-0.798, 0.000, 0.198),169.823
5/10/2022 4:13:10 PM,37,44,R1L7_FoodMart,R1L2_Skyscraper1,(0.912, 0.000, -0.409),(-0.737, 0.000, 0.222),172.577
5/10/2022 4:13:10 PM,38,45,R1L7_FoodMart,R1L3_Church,(-0.169, 0.000, -0.982),(-0.715, 0.000, 0.235),98.445
5/10/2022 4:13:10 PM,39,46,R1L7_FoodMart,R1L4_GasStation,(-0.732, 0.000, -0.681),(-0.709, 0.000, 0.243),61.861
5/10/2022 4:13:10 PM,40,47,R1L7_FoodMart,R1L5_BasketballCourt,(-0.732, 0.000, -0.681),(-0.708, 0.000, 0.232),61.021
5/10/2022 4:13:10 PM,41,48,R1L7_FoodMart,R1L6_SkyScraper2,(-0.567, 0.000, 0.768),(-0.699, 0.000, 0.229),35.403
