
Time;Landmark_name;Landmark_viewPos
7/1/2022 1:07:43 PM;;
7/1/2022 1:10:59 PM;R1L1_Bridge;(0.929, 0.417, 1.019)
7/1/2022 1:10:59 PM;R1L2_Skyscraper1;(0.855, 0.329, 1.023)
7/1/2022 1:10:59 PM;R1L3_Church;(0.572, 0.181, 1.005)
7/1/2022 1:10:59 PM;R1L4_GasStation;(0.472, 0.381, 1.029)
7/1/2022 1:10:59 PM;R1L5_BasketballCourt;(0.119, 0.569, 0.998)
7/1/2022 1:10:59 PM;R1L6_SkyScraper2;(0.402, 0.837, 1.027)
7/1/2022 1:10:59 PM;R1L7_FoodMart;(0.717, 0.589, 1.024)
